timestamp,src,dst,l3,l4,sport,dport,length,apps
1756455544.10869,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.109564,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.10978,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.109941,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.11057,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.11087,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.111641,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.11231,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.112475,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.112674,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.113399,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.113399,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.113568,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.114434,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.11458,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.11475,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.115537,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.115782,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.115938,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.116828,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.116986,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.117713,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.119453,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.119583,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.119731,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.12117,192.168.160.1,192.168.160.62,ARP,,,,60,
1756455544.122075,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455544.122075,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455544.12259,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.12259,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.122792,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.123047,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.123047,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.12325,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.124396,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.124545,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.124588,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.124588,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.124713,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.125123,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.125903,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.126038,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.12628,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.127724,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.127724,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.12791,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.128217,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.128217,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.12834,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.129876,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.129876,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.130066,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.13022,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.130465,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.130914,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.131399,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.131399,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.131579,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.132443,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.132443,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.132601,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.133614,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.133614,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.133743,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.134533,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.134663,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.140404,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.140404,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.140645,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.141469,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.141801,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.141801,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.142032,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.142252,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,589,https
1756455544.142347,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.151455,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.151455,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.151455,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,805,https
1756455544.151967,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.151967,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.151967,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,226,https
1756455544.154717,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.155053,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.155053,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.183752,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.183752,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.183752,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,687,https
1756455544.186715,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.186715,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.186715,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.186715,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,65,https
1756455544.186806,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.188434,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.188434,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.188434,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1059,https
1756455544.188983,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.188983,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.188983,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,647,https
1756455544.189377,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.189377,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.189377,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,699,https
1756455544.189493,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.191448,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.19234,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.19234,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.19234,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.192636,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.192636,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.211185,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,606,https
1756455544.22357,192.168.160.90,192.168.160.91,ARP,,,,60,
1756455544.254595,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.258109,192.168.160.94,216.58.213.14,IPv4,UDP,59521,443,1292,https
1756455544.26125,216.58.213.14,192.168.160.94,IPv4,ICMP,,,590,
1756455544.352134,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1463,https
1756455544.352665,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,85,https
1756455544.35287,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.359283,216.58.201.106,192.168.160.94,IPv4,TCP,443,55051,127,https
1756455544.360045,216.58.201.106,192.168.160.94,IPv4,TCP,443,55051,1454,https
1756455544.360197,192.168.160.94,216.58.201.106,IPv4,TCP,55051,443,54,https
1756455544.369077,216.58.201.106,192.168.160.94,IPv4,TCP,443,55051,1454,https
1756455544.377832,216.58.201.106,192.168.160.94,IPv4,TCP,443,55051,1514,https
1756455544.378045,192.168.160.94,216.58.201.106,IPv4,TCP,55051,443,54,https
1756455544.378421,216.58.201.106,192.168.160.94,IPv4,TCP,443,55051,1394,https
1756455544.395863,216.58.201.106,192.168.160.94,IPv4,TCP,443,55051,1454,https
1756455544.396248,192.168.160.94,216.58.201.106,IPv4,TCP,55051,443,54,https
1756455544.396587,216.58.201.106,192.168.160.94,IPv4,TCP,443,55051,1454,https
1756455544.413636,216.58.201.106,192.168.160.94,IPv4,TCP,443,55051,1421,https
1756455544.413841,192.168.160.94,216.58.201.106,IPv4,TCP,55051,443,54,https
1756455544.415067,192.168.160.94,216.58.201.106,IPv4,TCP,55051,443,93,https
1756455544.417694,216.58.201.106,192.168.160.94,IPv4,TCP,443,55051,60,https
1756455544.42792,192.168.130.28,192.168.130.1,ARP,,,,42,
1756455544.428607,192.168.160.52,192.168.160.255,IPv4,UDP,42115,58581,144,
1756455544.428607,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455544.428726,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455544.429141,192.168.160.120,192.168.160.1,ARP,,,,60,
1756455544.445577,192.168.160.94,4.2.2.2,IPv4,UDP,53981,53,78,dns
1756455544.446147,192.168.160.94,4.2.2.2,IPv4,UDP,62878,53,78,dns
1756455544.473298,4.2.2.2,192.168.160.94,IPv4,UDP,53,60053,134,dns
1756455544.474842,192.168.160.94,207.45.73.1,IPv4,TCP,49671,443,66,https
1756455544.475688,192.168.160.94,207.45.73.1,IPv4,TCP,51081,443,66,https
1756455544.478658,207.45.73.1,192.168.160.94,IPv4,TCP,443,49671,66,https
1756455544.478869,192.168.160.94,207.45.73.1,IPv4,TCP,49671,443,54,https
1756455544.478978,207.45.73.1,192.168.160.94,IPv4,TCP,443,51081,66,https
1756455544.479071,192.168.160.94,207.45.73.1,IPv4,TCP,51081,443,54,https
1756455544.480091,192.168.160.94,207.45.73.1,IPv4,TCP,49671,443,1514,https
1756455544.480091,192.168.160.94,207.45.73.1,IPv4,TCP,49671,443,415,https
1756455544.481279,192.168.160.94,207.45.73.1,IPv4,TCP,51081,443,1514,https
1756455544.481279,192.168.160.94,207.45.73.1,IPv4,TCP,51081,443,351,https
1756455544.484526,207.45.73.1,192.168.160.94,IPv4,TCP,443,49671,60,https
1756455544.48467,207.45.73.1,192.168.160.94,IPv4,TCP,443,49671,60,https
1756455544.485362,207.45.73.1,192.168.160.94,IPv4,TCP,443,51081,60,https
1756455544.485362,207.45.73.1,192.168.160.94,IPv4,TCP,443,51081,60,https
1756455544.53052,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,288,https
1756455544.531207,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,85,https
1756455544.531207,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,93,https
1756455544.531399,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.532951,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,93,https
1756455544.533968,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,318,https
1756455544.535497,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.55519,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.555437,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.555736,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,104,https
1756455544.555736,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,598,https
1756455544.555922,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.560318,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,158,https
1756455544.560773,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.560917,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.561437,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1390,https
1756455544.561437,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,85,https
1756455544.561635,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.566028,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,137,https
1756455544.566572,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.566572,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.566754,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.567328,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.567328,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.567459,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.56891,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.569055,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.569354,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.570076,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.570076,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.570224,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.571285,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.571489,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.572059,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,722,https
1756455544.574276,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.574483,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.574801,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,77,https
1756455544.574801,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.574965,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.57581,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.57581,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455544.57581,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,150,https
1756455544.577428,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.577428,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.57769,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.577884,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.578685,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.578685,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.578868,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.579017,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.57918,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.57918,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.57932,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.579432,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.580257,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.580257,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.580257,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455544.58052,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.581257,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.581257,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.581464,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.582317,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.582317,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.582579,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.583372,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.583372,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.583519,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.584227,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.584227,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.584438,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.58566,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.586309,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.586508,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.586951,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.586951,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.587253,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.588068,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.588624,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.588725,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.589445,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.589445,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455544.589638,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.590446,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.590446,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.59067,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.592532,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.593187,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.593187,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.593369,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.593603,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.593941,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.594225,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.594225,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455544.594477,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455544.595768,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455544.596203,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
